dataset,scope_dataset,global_pca,seed,layer,eps,cc,tag,mode,k_selected,selection_reason,top_components_considered,corr_score_vs_delta_margin,n_vectors,cos_mean,cos_median,cos_p25,cos_p75,pca_path,fig_path,perturbation_type
bbq,global,True,42,14,0.5,ambig,separate,chosen,0,top5_by_explained_variance,"0,1,2,3,4",0.16443598885753624,15,0.21679265797138214,0.1921153962612152,0.15904183685779572,0.27794262766838074,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n15.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k0.png,separate
bbq,global,True,42,14,0.5,ambig,separate,chosen,0,top5_by_explained_variance,"0,1,2,3,4",-0.09270718379310951,200,0.20238834619522095,0.20095831155776978,0.1275033801794052,0.2708413004875183,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n200.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k0.png,separate
bbq,global,True,42,14,0.5,ambig,separate,chosen,0,top5_by_explained_variance,"0,1,2,3,4",0.1612720706615129,200,0.3101801574230194,0.3172033429145813,0.22947156429290771,0.39432668685913086,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n400.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k0.png,separate
bbq,global,True,42,14,0.5,ambig,separate,chosen,0,top5_by_explained_variance,"0,1,2,3,4",0.13785858739821458,200,0.3437443673610687,0.3475293517112732,0.2702152729034424,0.42573124170303345,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n600.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k0.png,separate
bbq,global,True,42,14,0.5,ambig,separate,chosen,0,top5_by_explained_variance,"0,1,2,3,4",0.12679982964481443,200,0.3350498676300049,0.3385588526725769,0.26734262704849243,0.4133961498737335,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k0.png,separate
bbq,global,True,42,14,0.5,ambig,separate,chosen,0,top5_by_explained_variance,"0,1,2,3,4",0.10580824383165147,200,0.10026517510414124,0.07949869334697723,0.03206265717744827,0.16374549269676208,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k0.png,separate
bbq,global,True,42,14,0.5,ambig,separate,rejected,0,top5_by_explained_variance,"0,1,2,3,4",-0.12691359328810248,15,0.15015023946762085,0.17512308061122894,0.09438009560108185,0.21833883225917816,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n15.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k0.png,separate
bbq,global,True,42,14,0.5,ambig,separate,rejected,0,top5_by_explained_variance,"0,1,2,3,4",-0.3324439208239888,200,0.13227874040603638,0.11318549513816833,0.0629882663488388,0.19409899413585663,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n200.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k0.png,separate
bbq,global,True,42,14,0.5,ambig,separate,rejected,0,top5_by_explained_variance,"0,1,2,3,4",0.18669544659634654,200,0.29292941093444824,0.2973778545856476,0.2655230760574341,0.33160093426704407,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n400.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k0.png,separate
bbq,global,True,42,14,0.5,ambig,separate,rejected,0,top5_by_explained_variance,"0,1,2,3,4",0.1340499327729092,200,0.3732312023639679,0.37274065613746643,0.3496014177799225,0.403452068567276,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n600.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k0.png,separate
bbq,global,True,42,14,0.5,ambig,separate,rejected,0,top5_by_explained_variance,"0,1,2,3,4",0.014287112792292812,200,0.32123643159866333,0.32083702087402344,0.29847395420074463,0.3460739254951477,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k0.png,separate
bbq,global,True,42,14,0.5,ambig,separate,rejected,0,top5_by_explained_variance,"0,1,2,3,4",0.1993257686876956,200,0.24245677888393402,0.25645309686660767,0.19510221481323242,0.2992512285709381,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k0.png,separate
bbq,global,True,42,14,0.5,ambig,separate,chosen,1,top5_by_explained_variance,"0,1,2,3,4",-0.4137405044610407,15,0.14869894087314606,0.13892902433872223,0.07305851578712463,0.21720147132873535,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n15.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k1.png,separate
bbq,global,True,42,14,0.5,ambig,separate,chosen,1,top5_by_explained_variance,"0,1,2,3,4",0.4119416036420878,200,0.12502717971801758,0.11243957281112671,0.06957921385765076,0.17247305810451508,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n200.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k1.png,separate
bbq,global,True,42,14,0.5,ambig,separate,chosen,1,top5_by_explained_variance,"0,1,2,3,4",-0.06290255951045123,200,0.24251502752304077,0.2523733377456665,0.19405841827392578,0.2987073063850403,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n400.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k1.png,separate
bbq,global,True,42,14,0.5,ambig,separate,chosen,1,top5_by_explained_variance,"0,1,2,3,4",0.05468252864776655,200,0.10390321910381317,0.0986575111746788,0.06060529500246048,0.14358609914779663,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n600.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k1.png,separate
bbq,global,True,42,14,0.5,ambig,separate,chosen,1,top5_by_explained_variance,"0,1,2,3,4",-0.05856580040367372,200,0.1050025150179863,0.10667270421981812,0.04550890624523163,0.15614090859889984,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k1.png,separate
bbq,global,True,42,14,0.5,ambig,separate,chosen,1,top5_by_explained_variance,"0,1,2,3,4",0.04862337209312193,200,0.5506675243377686,0.5473282337188721,0.5056494474411011,0.5978266596794128,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k1.png,separate
bbq,global,True,42,14,0.5,ambig,separate,rejected,1,top5_by_explained_variance,"0,1,2,3,4",-0.07956462235900419,15,0.12181452661752701,0.127951517701149,0.022131774574518204,0.19427043199539185,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n15.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k1.png,separate
bbq,global,True,42,14,0.5,ambig,separate,rejected,1,top5_by_explained_variance,"0,1,2,3,4",-0.08400187220387374,200,0.09370806068181992,0.07567541301250458,0.03543775901198387,0.14592258632183075,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n200.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k1.png,separate
bbq,global,True,42,14,0.5,ambig,separate,rejected,1,top5_by_explained_variance,"0,1,2,3,4",0.1288815963145043,200,0.12068769335746765,0.11824415624141693,0.053306616842746735,0.17634133994579315,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n400.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k1.png,separate
bbq,global,True,42,14,0.5,ambig,separate,rejected,1,top5_by_explained_variance,"0,1,2,3,4",0.10796100964104498,200,0.2041795402765274,0.20947855710983276,0.14068424701690674,0.2781076729297638,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n600.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k1.png,separate
bbq,global,True,42,14,0.5,ambig,separate,rejected,1,top5_by_explained_variance,"0,1,2,3,4",0.14093647707843027,200,0.09691448509693146,0.08746813237667084,0.04041064530611038,0.14836645126342773,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k1.png,separate
bbq,global,True,42,14,0.5,ambig,separate,rejected,1,top5_by_explained_variance,"0,1,2,3,4",-0.08301542074901097,200,0.405549019575119,0.41130900382995605,0.3765464425086975,0.43720507621765137,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k1.png,separate
bbq,global,True,42,14,0.5,ambig,separate,chosen,2,top5_by_explained_variance,"0,1,2,3,4",0.19073938425905262,15,0.12391039729118347,0.12817993760108948,0.08466866612434387,0.15982119739055634,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n15.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k2.png,separate
bbq,global,True,42,14,0.5,ambig,separate,chosen,2,top5_by_explained_variance,"0,1,2,3,4",-0.07777329128251143,200,0.12103267759084702,0.09686227142810822,0.04451810568571091,0.1884402632713318,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n200.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k2.png,separate
bbq,global,True,42,14,0.5,ambig,separate,chosen,2,top5_by_explained_variance,"0,1,2,3,4",0.3669012718046099,200,0.08503688871860504,0.0712602287530899,0.035578787326812744,0.1219373345375061,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n400.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k2.png,separate
bbq,global,True,42,14,0.5,ambig,separate,chosen,2,top5_by_explained_variance,"0,1,2,3,4",0.4325274611765144,200,0.0857541561126709,0.0798882395029068,0.03661872819066048,0.11803232133388519,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n600.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k2.png,separate
bbq,global,True,42,14,0.5,ambig,separate,chosen,2,top5_by_explained_variance,"0,1,2,3,4",-0.41867406321328116,200,0.08414915949106216,0.07254866510629654,0.0385839119553566,0.12224048376083374,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k2.png,separate
bbq,global,True,42,14,0.5,ambig,separate,chosen,2,top5_by_explained_variance,"0,1,2,3,4",-0.10911167115675727,200,0.17222560942173004,0.18312299251556396,0.1228032037615776,0.2281888723373413,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k2.png,separate
bbq,global,True,42,14,0.5,ambig,separate,rejected,2,top5_by_explained_variance,"0,1,2,3,4",-0.2978868113680897,15,0.1135469600558281,0.12167961895465851,0.04591577127575874,0.16432031989097595,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n15.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k2.png,separate
bbq,global,True,42,14,0.5,ambig,separate,rejected,2,top5_by_explained_variance,"0,1,2,3,4",-0.22229567616743898,200,0.09142253547906876,0.07135552912950516,0.04237738996744156,0.12599915266036987,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n200.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k2.png,separate
bbq,global,True,42,14,0.5,ambig,separate,rejected,2,top5_by_explained_variance,"0,1,2,3,4",0.23493630537628912,200,0.10922446846961975,0.10049495100975037,0.04839807376265526,0.16722241044044495,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n400.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k2.png,separate
bbq,global,True,42,14,0.5,ambig,separate,rejected,2,top5_by_explained_variance,"0,1,2,3,4",-0.16102738272940118,200,0.06305419653654099,0.060938529670238495,0.029482286423444748,0.09031657129526138,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n600.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k2.png,separate
bbq,global,True,42,14,0.5,ambig,separate,rejected,2,top5_by_explained_variance,"0,1,2,3,4",-0.2730009676811395,200,0.32378828525543213,0.32767587900161743,0.28611019253730774,0.36983004212379456,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k2.png,separate
bbq,global,True,42,14,0.5,ambig,separate,rejected,2,top5_by_explained_variance,"0,1,2,3,4",-0.014288078658089965,200,0.2618612051010132,0.26912721991539,0.21604463458061218,0.3110524117946625,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k2.png,separate
bbq,global,True,42,14,0.5,ambig,separate,chosen,3,top5_by_explained_variance,"0,1,2,3,4",0.46084624794132467,15,0.09938537329435349,0.11418788135051727,0.04724045842885971,0.1422850638628006,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n15.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k3.png,separate
bbq,global,True,42,14,0.5,ambig,separate,chosen,3,top5_by_explained_variance,"0,1,2,3,4",0.27581673216732044,200,0.1076224148273468,0.10074932873249054,0.04798796400427818,0.15171405673027039,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n200.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k3.png,separate
bbq,global,True,42,14,0.5,ambig,separate,chosen,3,top5_by_explained_variance,"0,1,2,3,4",-0.33255514230885513,200,0.11039917916059494,0.09372730553150177,0.0376298651099205,0.17126068472862244,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n400.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k3.png,separate
bbq,global,True,42,14,0.5,ambig,separate,chosen,3,top5_by_explained_variance,"0,1,2,3,4",-0.06937137443231332,200,0.24299289286136627,0.25106877088546753,0.1876114457845688,0.3060455620288849,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n600.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k3.png,separate
bbq,global,True,42,14,0.5,ambig,separate,chosen,3,top5_by_explained_variance,"0,1,2,3,4",-0.06288855250639605,200,0.14309898018836975,0.14201143383979797,0.09797798842191696,0.1877022534608841,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k3.png,separate
bbq,global,True,42,14,0.5,ambig,separate,chosen,3,top5_by_explained_variance,"0,1,2,3,4",0.3535307626898955,200,0.09919289499521255,0.08304040133953094,0.045075319707393646,0.14883282780647278,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k3.png,separate
bbq,global,True,42,14,0.5,ambig,separate,rejected,3,top5_by_explained_variance,"0,1,2,3,4",-0.11707676489535301,15,0.09596632421016693,0.07435493171215057,0.04694007337093353,0.12432575225830078,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n15.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k3.png,separate
bbq,global,True,42,14,0.5,ambig,separate,rejected,3,top5_by_explained_variance,"0,1,2,3,4",0.05653733523634553,200,0.08526090532541275,0.0808086097240448,0.027385205030441284,0.12987832725048065,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n200.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k3.png,separate
bbq,global,True,42,14,0.5,ambig,separate,rejected,3,top5_by_explained_variance,"0,1,2,3,4",-0.45405667643816155,200,0.08676999807357788,0.07957515120506287,0.03338773548603058,0.11732735484838486,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n400.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k3.png,separate
bbq,global,True,42,14,0.5,ambig,separate,rejected,3,top5_by_explained_variance,"0,1,2,3,4",0.12543836889028837,200,0.27186256647109985,0.27756267786026,0.23126153647899628,0.3135961890220642,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n600.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k3.png,separate
bbq,global,True,42,14,0.5,ambig,separate,rejected,3,top5_by_explained_variance,"0,1,2,3,4",0.012569280889480956,200,0.19333496689796448,0.1913556158542633,0.15527772903442383,0.23085620999336243,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k3.png,separate
bbq,global,True,42,14,0.5,ambig,separate,rejected,3,top5_by_explained_variance,"0,1,2,3,4",-0.28331087857732684,200,0.2062160074710846,0.2138523906469345,0.16830256581306458,0.25854432582855225,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k3.png,separate
bbq,global,True,42,14,0.5,ambig,separate,chosen,4,top5_by_explained_variance,"0,1,2,3,4",-0.09133014314584435,15,0.08194832503795624,0.07666932046413422,0.04282838851213455,0.08895080536603928,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n15.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k4.png,separate
bbq,global,True,42,14,0.5,ambig,separate,chosen,4,top5_by_explained_variance,"0,1,2,3,4",-0.02582916938940618,200,0.07727614045143127,0.06435631960630417,0.028113259002566338,0.1066947728395462,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n200.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k4.png,separate
bbq,global,True,42,14,0.5,ambig,separate,chosen,4,top5_by_explained_variance,"0,1,2,3,4",-0.296772652043413,200,0.09157043695449829,0.07709379494190216,0.0338844396173954,0.13280028104782104,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n400.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k4.png,separate
bbq,global,True,42,14,0.5,ambig,separate,chosen,4,top5_by_explained_variance,"0,1,2,3,4",0.3286700413623712,200,0.11360692977905273,0.1101483404636383,0.06939508020877838,0.15277862548828125,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n600.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k4.png,separate
bbq,global,True,42,14,0.5,ambig,separate,chosen,4,top5_by_explained_variance,"0,1,2,3,4",-0.03950427160600658,200,0.26566562056541443,0.30805787444114685,0.15143220126628876,0.34920740127563477,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k4.png,separate
bbq,global,True,42,14,0.5,ambig,separate,chosen,4,top5_by_explained_variance,"0,1,2,3,4",0.3035906810516282,200,0.09814565628767014,0.09315712749958038,0.041823610663414,0.14394702017307281,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k4.png,separate
bbq,global,True,42,14,0.5,ambig,separate,rejected,4,top5_by_explained_variance,"0,1,2,3,4",0.355664749532322,15,0.09782101213932037,0.08398042619228363,0.05908835679292679,0.15352126955986023,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n15.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k4.png,separate
bbq,global,True,42,14,0.5,ambig,separate,rejected,4,top5_by_explained_variance,"0,1,2,3,4",-0.04760070120435412,200,0.08825544267892838,0.0773126557469368,0.037598125636577606,0.13182006776332855,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n200.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k4.png,separate
bbq,global,True,42,14,0.5,ambig,separate,rejected,4,top5_by_explained_variance,"0,1,2,3,4",-0.02977774112615822,200,0.2143445461988449,0.21281498670578003,0.15253113210201263,0.27056995034217834,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n400.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k4.png,separate
bbq,global,True,42,14,0.5,ambig,separate,rejected,4,top5_by_explained_variance,"0,1,2,3,4",-0.3669171115580213,200,0.12587137520313263,0.11530089378356934,0.05587555468082428,0.1878821849822998,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n600.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k4.png,separate
bbq,global,True,42,14,0.5,ambig,separate,rejected,4,top5_by_explained_variance,"0,1,2,3,4",0.3706199613676661,200,0.06127243861556053,0.05054039508104324,0.026041870936751366,0.08400106430053711,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k4.png,separate
bbq,global,True,42,14,0.5,ambig,separate,rejected,4,top5_by_explained_variance,"0,1,2,3,4",0.1372891747568322,200,0.153548464179039,0.1516999900341034,0.1274716556072235,0.18272316455841064,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k4.png,separate
bbq,global,True,42,14,0.5,ambig,shared_flip,chosen,0,top5_by_explained_variance,"0,1,2,3,4",-0.06641541684186449,15,0.18986903131008148,0.1691385805606842,0.12365245819091797,0.2611277103424072,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_chosen_n15.pt,results/analysis/global_topN_component_alignment_sweep/figs/bbq__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__chosen__k0.png,shared_flip
